Sex,Age,Breed,Number,Accommodation,Area,Ext,Obs,Shy,Calm,Afraid,Clever,Vigilant,Persevering,Affectionate,Friendly,Lonely,Brutal,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBird,PredMamm,length,origin,min_life_expectancy,max_life_expectancy,min_weight,max_weight,family_friendly,shedding,general_health,playfulness,children_friendly,grooming,intelligence,other_pets_friendly
1,2,49,1,3,1,1,1,5,4,3,5,5,3,3,1,2,1,1,3,2,5,5,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,2,1,0,1,1,4,4,3,4,2,3,5,2,3,1,1,1,1,4,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,0,1,1,1,1,2,2,5,4,5,2,2,4,2,3,2,4,4,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,0,49,2,2,1,1,1,5,4,5,5,5,5,4,1,4,1,1,1,1,1,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,2,1,1,1,2,4,2,4,3,3,5,4,2,3,3,2,3,3,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,4,0,2,1,1,4,4,2,4,5,3,5,3,2,1,1,1,1,3,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,2,49,1,3,1,1,1,1,4,2,4,2,4,3,5,4,2,2,2,2,4,3,0,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,2,49,2,0,2,1,1,1,3,4,5,5,5,5,5,1,1,1,1,1,4,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,2,0,2,1,1,1,5,1,4,4,4,2,1,4,1,2,1,1,4,3,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,2,49,1,1,0,1,1,2,2,1,4,4,4,4,3,4,2,4,2,2,1,1,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,3,2,1,1,3,2,1,5,4,5,5,4,3,2,2,2,2,3,3,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,2,49,1,3,1,1,1,4,4,3,4,4,4,4,4,1,2,1,2,2,4,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,0,49,2,2,1,1,1,2,5,3,4,4,4,5,5,1,1,1,1,3,4,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,2,49,1,0,1,1,1,4,4,3,4,4,4,4,1,1,1,1,1,1,1,3,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,0,49,2,2,1,1,1,4,4,4,5,4,4,5,4,2,1,1,1,1,3,3,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,2,49,1,0,0,1,1,4,4,3,4,4,4,5,2,4,1,1,3,2,3,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,0,49,1,3,1,1,1,1,4,3,4,3,4,4,4,3,1,1,3,1,4,3,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,2,3,2,1,1,4,5,4,4,4,4,5,2,5,1,4,4,2,4,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,4,0,1,1,1,1,5,3,5,5,5,5,2,1,2,2,3,1,4,3,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,5,3,1,1,1,3,3,1,5,5,5,5,3,2,2,2,3,3,3,3,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,2,0,0,1,1,5,4,5,5,5,3,5,1,5,1,1,1,1,5,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,2,2,1,1,4,5,4,4,4,3,5,4,2,2,2,1,3,3,5,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,1,2,1,1,1,2,4,2,4,4,2,5,4,4,2,2,2,2,4,3,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,3,1,1,1,1,5,2,2,1,5,5,5,2,1,1,1,1,5,5,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,2,49,1,0,1,1,1,4,5,5,5,5,1,5,3,5,1,1,1,5,5,5,0,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,2,1,0,1,1,1,2,1,5,2,4,4,4,2,4,5,4,4,4,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,0,49,5,1,0,1,1,1,1,1,5,5,5,5,5,1,5,1,1,5,1,5,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,3,0,0,1,1,4,5,5,5,5,5,5,1,2,1,1,1,2,2,3,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,2,49,2,3,1,1,1,2,4,3,4,4,4,4,4,2,1,1,1,1,3,3,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,0,49,1,3,1,1,1,1,4,1,5,4,4,4,5,2,2,2,2,2,2,4,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,2,49,1,3,0,1,1,3,4,3,4,4,3,5,4,1,1,1,3,1,5,5,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,0,49,1,1,0,1,1,4,4,2,5,5,4,5,3,2,2,3,3,4,3,2,0,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,2,49,1,0,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,4,2,1,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,11,49,1,3,1,1,1,3,3,3,3,3,1,2,1,3,1,3,3,3,1,3,1,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,2,0,1,1,2,4,2,4,4,4,4,2,4,1,1,1,1,4,1,0,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,11,49,2,3,2,1,1,1,5,2,5,5,5,5,5,1,5,5,1,1,5,1,0,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,3,1,0,1,1,2,4,3,5,3,5,5,5,1,1,3,3,3,3,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,1,2,1,1,1,5,1,5,5,5,5,3,5,3,1,1,5,5,3,0,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,0,2,1,1,4,4,2,3,4,2,4,4,4,3,3,4,4,2,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,2,3,1,1,1,3,3,4,4,4,4,5,4,2,3,4,2,3,4,5,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,11,49,2,1,0,1,1,1,4,1,4,4,3,4,1,4,1,4,2,3,4,1,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,11,49,1,3,1,1,1,1,5,1,5,5,5,5,3,1,5,1,1,1,5,1,0,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,2,49,2,0,2,1,1,1,5,3,5,5,5,5,4,1,1,1,1,1,4,2,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,2,1,0,1,1,4,5,5,4,4,4,5,3,2,1,1,1,2,2,3,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,11,49,2,1,0,1,1,4,4,1,5,3,4,5,4,5,3,3,2,2,4,5,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,1,2,1,1,2,2,4,4,4,4,5,4,1,2,3,4,2,4,2,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,11,49,1,0,2,1,1,3,4,3,4,4,4,4,4,3,1,3,3,1,3,3,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,11,49,1,0,2,1,1,1,5,1,5,5,3,5,5,3,1,5,1,1,4,2,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,0,49,2,1,0,1,1,1,3,1,4,4,5,5,5,3,1,2,1,1,3,3,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,2,1,2,1,1,2,4,2,5,2,2,5,4,2,1,4,2,1,4,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,2,3,2,1,1,4,3,2,4,5,5,5,3,4,1,1,1,4,2,1,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,0,0,1,1,4,5,3,5,3,2,5,3,2,1,3,4,3,5,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,3,1,0,1,1,1,4,3,4,4,4,4,4,2,1,1,1,1,1,1,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,3,2,1,1,3,5,4,5,5,5,5,4,3,1,1,1,1,5,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,1,0,1,1,3,2,4,5,4,4,4,4,2,3,1,3,1,5,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,2,49,1,0,0,1,1,1,4,3,5,5,4,3,5,4,1,2,3,2,2,2,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,2,49,1,1,1,1,1,4,4,3,4,4,4,5,4,3,2,3,3,2,4,3,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,1,1,0,1,1,3,3,1,3,3,1,3,3,3,1,1,1,1,3,3,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,1,0,1,1,2,2,1,5,4,4,4,4,3,1,3,4,2,3,2,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,2,3,1,1,1,5,5,1,3,4,1,3,3,3,1,3,1,1,3,1,0,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,1,0,1,1,2,2,2,2,2,2,3,3,3,1,1,3,1,1,3,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,0,49,1,1,2,1,1,5,2,5,4,4,4,5,1,1,1,1,1,3,5,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,0,49,1,1,0,1,1,4,4,3,4,4,4,4,2,4,1,1,3,2,4,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,1,0,1,1,2,5,3,5,3,3,5,4,3,1,1,1,1,1,5,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,2,49,1,0,1,1,1,4,5,3,3,2,2,4,4,5,1,1,3,1,4,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,2,1,0,1,1,3,5,3,4,4,4,4,3,3,2,4,3,3,4,2,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,2,49,2,1,0,1,1,4,5,3,4,4,5,2,2,5,2,4,3,2,4,2,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,11,49,1,1,2,1,1,1,5,1,3,4,4,3,2,4,1,2,5,4,3,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,6,49,1,1,2,1,1,3,5,2,5,3,3,5,3,3,2,3,2,3,5,3,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,1,1,2,1,1,3,5,3,5,3,3,5,3,3,2,3,2,2,3,2,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,2,49,2,0,0,1,1,4,3,3,3,4,4,3,2,3,1,2,3,1,2,3,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,1,1,0,1,1,1,2,1,4,5,5,4,3,3,4,5,5,2,2,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
1,6,49,1,1,0,1,1,4,2,5,5,5,5,5,1,4,1,1,1,1,3,4,3,1,1,5,10,9,13,8,12,4,2,3,4,4,3,4,3
0,5,50,2,1,1,1,1,3,4,3,4,4,4,4,3,3,1,2,2,2,3,3,2,1,1,18,26,10,15,7,12,3,5,2,2,2,2,3,2
0,5,51,2,1,1,1,1,3,4,3,4,4,4,4,3,3,1,2,2,2,3,3,2,1,1,1,17,12,15,6,10,5,1,3,4,4,2,3,4
1,4,52,2,1,1,1,1,2,4,2,4,3,3,4,4,2,1,2,2,2,4,3,2,1,1,19,27,13,15,8,17,5,4,5,4,5,2,4,4
1,6,53,3,1,0,1,1,1,4,3,4,4,4,4,1,4,1,4,3,4,2,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,11,53,2,1,0,1,1,3,5,4,5,5,1,3,3,4,2,3,3,1,3,1,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,11,53,1,0,0,1,1,3,5,4,5,5,5,5,2,3,1,5,4,2,4,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,2,1,2,1,1,3,4,1,4,4,3,5,4,2,1,3,1,2,2,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,2,53,2,1,1,1,1,4,5,3,4,4,4,5,4,1,1,2,2,4,4,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,1,1,0,1,1,2,5,3,3,2,1,3,3,4,1,2,3,2,4,2,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,3,1,0,1,1,3,5,2,5,5,4,5,2,3,1,4,3,2,2,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,2,1,0,1,1,4,4,1,3,2,4,4,2,2,3,1,2,2,3,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,2,2,1,1,1,4,2,3,4,3,2,5,4,1,1,2,1,1,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,0,53,1,1,0,1,1,1,4,3,4,4,4,4,4,1,1,1,3,2,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,2,2,1,1,1,1,2,1,5,4,4,5,5,1,1,1,1,1,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,1,1,2,1,1,1,4,3,5,3,3,5,3,1,1,1,3,3,4,1,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,1,0,1,1,1,1,5,3,5,5,5,5,5,2,1,4,3,1,5,5,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,1,1,0,1,1,1,4,4,4,3,3,5,4,2,1,1,3,3,4,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,1,0,0,1,1,2,5,3,3,2,1,2,3,5,1,3,3,2,4,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,5,0,2,1,1,1,5,1,5,4,4,5,5,2,1,2,1,1,5,2,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,2,1,0,1,1,4,2,3,5,4,2,4,4,1,1,1,2,4,5,5,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,2,1,0,1,1,1,4,1,4,2,2,4,4,1,1,1,1,1,4,1,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,2,0,1,1,1,5,4,2,3,1,1,3,3,1,1,3,1,1,1,5,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,1,1,0,1,1,2,3,1,5,4,4,4,5,1,1,2,1,3,4,5,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,0,53,1,0,2,1,1,1,5,1,5,4,5,5,5,1,1,1,3,1,4,1,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,5,1,0,1,1,1,1,1,5,5,5,2,4,5,1,1,1,5,5,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,2,1,0,1,1,3,3,1,1,1,1,3,3,3,1,1,3,1,3,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,2,1,0,1,1,2,4,3,4,4,4,4,3,2,1,1,1,1,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,1,1,0,1,1,5,5,4,4,4,4,5,1,2,1,1,1,1,2,2,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,3,1,0,1,1,2,5,2,5,5,3,4,4,3,2,3,1,2,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,2,2,1,1,1,2,5,3,5,4,5,5,5,4,1,4,3,1,4,3,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,1,0,2,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,2,2,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,2,1,0,1,1,1,5,4,4,4,4,4,4,3,1,1,1,1,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,4,1,0,1,1,1,5,2,5,4,3,4,5,2,1,2,2,2,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,5,1,0,1,1,1,4,1,3,4,5,5,4,1,1,1,1,1,4,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,3,0,0,1,1,3,4,2,4,4,4,4,4,1,3,2,2,2,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,1,0,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,2,53,1,0,2,1,1,1,4,1,4,2,5,4,5,2,1,4,1,1,5,2,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,2,0,2,1,1,3,4,2,3,3,2,5,4,1,3,3,3,2,4,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,1,1,0,1,1,2,4,3,4,4,4,4,4,2,1,1,3,4,4,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,0,53,1,0,0,1,1,2,4,4,3,1,1,4,4,2,1,1,3,1,3,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,0,53,3,1,0,1,1,1,5,1,3,3,1,5,5,1,1,1,1,1,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,3,1,0,1,1,5,5,1,3,4,4,5,5,1,1,1,1,1,4,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,2,1,0,1,1,1,5,1,4,3,2,5,5,2,1,1,1,1,3,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,1,1,2,1,1,3,5,3,4,4,4,5,4,2,1,1,1,1,1,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,1,1,0,1,1,1,4,3,4,5,5,4,4,1,1,3,3,4,2,2,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,2,0,0,1,1,1,3,3,4,4,4,4,4,1,1,2,1,1,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,1,1,0,1,1,1,5,4,5,5,5,5,5,2,1,1,1,1,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,4,0,0,1,1,1,5,2,2,2,3,5,5,1,2,3,1,3,4,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,0,53,3,1,0,1,1,2,4,4,4,2,3,5,5,1,1,4,1,1,4,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,2,53,2,1,0,1,1,1,5,1,1,4,3,5,5,1,1,4,1,3,5,1,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,1,2,1,1,1,1,4,1,5,1,4,5,5,1,1,1,1,1,5,3,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,5,1,1,1,1,5,5,5,5,4,3,5,4,4,1,1,1,1,4,2,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,5,1,1,1,1,3,4,1,5,5,5,5,5,1,1,5,4,4,4,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,5,1,1,1,1,3,5,1,5,5,4,5,4,3,1,2,2,3,4,4,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,5,1,1,1,1,2,5,1,5,5,4,5,5,1,1,3,3,2,3,3,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,2,0,2,1,1,1,5,3,5,3,3,5,4,3,1,4,4,1,1,1,3,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,2,53,2,1,0,1,1,2,4,1,3,3,2,3,3,3,1,2,2,1,3,3,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,2,53,1,2,1,1,1,3,4,3,5,5,5,4,5,3,3,3,3,3,4,3,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,1,1,1,1,1,2,5,3,4,5,3,4,4,3,1,3,2,2,4,4,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,1,0,0,1,1,5,5,5,4,5,4,4,3,4,1,1,1,2,3,2,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,1,0,2,1,1,2,3,1,2,2,3,5,3,1,1,1,1,1,5,5,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,1,0,0,1,1,2,4,2,4,3,4,3,4,4,2,3,2,3,4,2,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,1,0,2,1,1,1,4,2,5,2,5,4,5,1,2,2,1,4,4,4,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,3,3,2,1,1,1,4,1,5,2,3,5,5,2,1,1,1,1,5,4,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,1,0,0,1,1,2,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,0,53,1,2,1,1,1,1,3,3,4,2,5,5,5,1,1,3,3,4,4,4,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,1,2,1,1,1,2,4,3,4,4,4,5,4,1,2,3,3,3,4,3,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,1,2,1,1,1,4,5,1,3,4,2,5,4,2,1,1,1,1,3,3,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,2,0,2,1,1,5,4,3,3,4,2,4,2,3,1,1,1,3,4,1,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,0,53,1,2,1,1,1,1,3,1,4,4,4,5,5,1,3,4,3,4,4,2,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,11,53,1,2,1,1,1,4,4,3,4,4,4,3,2,4,1,1,1,1,4,2,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,1,1,0,1,1,4,4,3,4,5,4,5,4,1,1,1,3,2,5,5,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,0,53,1,0,1,1,1,1,5,2,4,4,4,5,5,1,1,3,2,1,3,4,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,2,0,1,1,1,4,3,3,5,5,5,4,5,1,1,2,3,3,4,4,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,0,53,2,0,1,1,1,4,5,3,4,5,4,5,5,2,1,1,3,2,4,4,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,2,2,1,1,1,1,3,1,3,1,3,4,4,1,2,1,1,3,1,3,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,3,2,2,1,1,1,4,1,4,4,4,5,5,3,1,3,1,1,2,3,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,2,53,2,0,1,1,1,1,3,1,4,5,5,5,5,1,1,5,4,3,4,3,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,1,1,0,1,1,3,5,3,5,5,5,5,4,2,1,3,1,3,4,3,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,0,53,1,1,0,1,1,2,4,3,5,4,5,5,2,2,1,2,3,2,4,5,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,2,1,0,1,1,4,4,3,5,4,1,2,3,2,1,4,1,1,5,4,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,2,1,0,1,1,1,5,1,5,2,5,5,5,1,1,3,1,1,5,5,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,1,0,0,1,1,1,3,3,4,4,4,5,2,2,1,1,3,2,3,5,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,1,3,1,1,1,1,4,3,5,4,2,4,4,3,2,1,3,1,3,4,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,1,3,2,1,1,2,5,2,5,4,5,5,4,4,1,1,1,1,5,3,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,1,2,2,1,1,4,5,3,4,3,2,4,3,1,1,2,2,1,5,4,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,2,53,2,0,0,1,1,1,5,1,4,4,5,1,1,5,1,4,1,1,3,3,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,1,3,1,1,1,1,5,3,3,1,4,4,5,1,5,3,3,1,5,5,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,2,0,0,1,1,2,5,4,5,4,3,5,5,1,1,2,2,3,4,3,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,6,53,2,3,1,1,1,3,3,2,3,2,2,3,3,1,1,3,3,3,3,2,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,2,0,2,1,1,3,2,2,4,3,4,3,4,4,2,4,3,4,4,4,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,2,53,3,1,2,1,1,1,4,1,4,2,4,4,4,1,1,1,1,1,4,4,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,1,3,1,1,1,1,4,1,5,4,3,5,5,1,1,1,1,1,4,5,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,0,53,1,2,1,1,1,1,4,3,4,4,4,4,4,1,1,3,3,1,3,1,0,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,0,53,1,3,1,1,1,1,4,3,3,3,4,3,5,1,1,1,1,2,4,4,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,2,1,2,1,1,2,4,4,4,4,3,4,4,4,1,1,1,1,3,3,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
0,6,53,4,0,1,1,1,1,5,1,2,2,4,4,2,2,1,4,5,3,3,1,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,1,3,1,1,1,1,3,3,4,4,3,3,3,2,1,1,1,2,3,3,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
1,2,53,1,2,2,1,1,3,4,2,5,4,4,5,4,2,3,2,3,4,4,4,2,1,1,17,25,12,16,9,18,5,4,3,4,5,1,4,4
